userName,major,researchExp,industryExp,specialization,toeflScore,program,department,toeflEssay,internExp,greV,greQ,userProfileLink,journalPubs,greA,topperCgpa,termAndYear,confPubs,ugCollege,gmatA,cgpa,gmatQ,cgpaScale,gmatV,univName,admit
kmr.kushal,Electronics and Communication,0,0,VLSI,114,MS,ECE,,0,490,800,http://www.edulix.com/unisearch/user.php?uid=5270,0,3,0,Fall - 2011,0,NIT Tirchy,,8.91,,10,,University of Texas Austin,0
Knolhunter,Electronics and Communication,0,0,VLSI (Digital),113,MS,Electronics and Communication Engineering,30,0,164,163,http://www.edulix.com/unisearch/user.php?uid=77756,0,4,8.35,Fall - 2013,0,BIT Mesra,,7.56,,10,,University of Texas Austin,0
knp2193,Business Analytics,0,0,Project management or business intellligence,110,MS,Electronics and Communication,,0,157,167,http://www.edulix.com/unisearch/user.php?uid=222917,0,3,9.6,Fall - 2014,0,IIT,,7.94,,10,,University of Texas Austin,0
kohurkarthik,Mechanical Engineering,0,0,Engines Combustion,,PhD,Mechanical engineering,,0,,,http://www.edulix.com/unisearch/user.php?uid=10905,0,,0,Fall - 2011,0,Anna University,,74,,100,,University of Texas Austin,0
kottavenk,Electrical & Computer Engineering,0,21,Digital VLSI,119,MS,Electronics & Communication,30,5,161,170,http://www.edulix.com/unisearch/user.php?uid=145031,0,4,9.6,Fall - 2015,0,NIT Karnataka,,8.9,,10,,University of Texas Austin,0
kowshik1440,Electronics and Communication,0,0,vlsi/nanoelectronics,100,MS,ece,,0,640,800,http://www.edulix.com/unisearch/user.php?uid=129160,0,3,84,Fall - 2012,0,CVRCE,,81,,100,,University of Texas Austin,0
krantiveer,Mechanical Engineering,0,0,Automobile / Design,113,MS,Mechanical,,0,157,162,http://www.edulix.com/unisearch/user.php?uid=238941,0,4,8.85,Fall - 2014,0,BIT Mesra,,8.5,,10,,University of Texas Austin,0
krishnakanthm,Automotive Engineering,0,0,,102,MS,Production Engineering,,0,153,168,http://www.edulix.com/unisearch/user.php?uid=155275,0,3,9,Fall - 2013,0,NIT Surat,,8.24,,10,,University of Texas Austin,0
kRishtalysis,Computer Science,0,0,,110,MS,Computer Science and Engg,,0,158,170,http://www.edulix.com/unisearch/user.php?uid=155859,0,4,86,Fall - 2013,0,Sir MVIT,,83.5,,100,,University of Texas Austin,0
krivi,Electronics and Communication,0,0,Embedded Systems Img Processing,,Both MS and PhD,ECE,,0,154,170,http://www.edulix.com/unisearch/user.php?uid=214685,0,4,81,Fall - 2014,0,Netaji Subhas Institute of Technology,,79,,100,,University of Texas Austin,0
krooks86,Electrical Engineering,0,0,Embedded Systems,,MS/PhD,0,,0,630,760,http://www.edulix.com/unisearch/user.php?uid=130832,0,3.5,78,Spring - 2013,0,UPTU,,69,,100,,University of Texas Austin,0
kryptonites,Electrical Engineering,0,0,VLSI - Circuits & Systems CAD Verification AMS,112,MS,ECE,,0,610,770,http://www.edulix.com/unisearch/user.php?uid=9463,0,3.5,9.1,Fall - 2011,0,NIT Bhopal,,8.27,,10,,University of Texas Austin,0
kshankar1993,Electronics and Communication,0,0,Communications and Networking,110,MS,Electronics & Communication,30,0,155,170,http://www.edulix.com/unisearch/user.php?uid=202651,0,3.5,9.79,Fall - 2014,0,BITS Hyderabad,,9.26,,10,,University of Texas Austin,0
kshitijd,petroleum engineering,0,0,,114,MS,Mechnical Engineering,,0,160,170,http://www.edulix.com/unisearch/user.php?uid=270289,0,4.5,8.9,Fall - 2015,0,BITS Pilani,,7.96,,10,,University of Texas Austin,0
kukku,Computer Science,0,0,Programming languages & compilers,113,MS,Computer science,,0,730,770,http://www.edulix.com/unisearch/user.php?uid=5682,0,4,81,Fall - 2011,0,CoE Trivandrum,,71,,100,,University of Texas Austin,0
kumar1990,Computer Science,0,0,Info Retreival & Extraction Data Mining and Data warehousing,98,MS,C.S.E,,0,550,800,http://www.edulix.com/unisearch/user.php?uid=173900,0,3.5,0,Fall - 2013,0,IIIT Hyderabad,,7.37,,10,,University of Texas Austin,0
Kungfudragon,Civil and Environmental Engg,0,0,Construction Engineering and Management,109,MS,Civil Engineering,28,0,157,157,http://www.edulix.com/unisearch/user.php?uid=213579,0,4,9.8,Fall - 2014,0,SASTRA,,8.59,,10,,University of Texas Austin,0
kurt,Electrical Engineering,0,0,DSP/Comm,270,MS,Electronics and Communication Engineering,5.5,0,370,780,http://www.edulix.com/unisearch/user.php?uid=932,0,5,7.922,Fall - 2007,0,College of Technology Pantnagar,,7.922,,10,,University of Texas Austin,0
laloo,Computer Science,0,0,,111,MS,Computer Science,,0,690,800,http://www.edulix.com/unisearch/user.php?uid=7546,0,4,0,Fall - 2011,0,NIT,,9,,10,,University of Texas Austin,0
lampard126,Electrical Engineering,0,0,power systems,107,MS,EEE,28,0,150,163,http://www.edulix.com/unisearch/user.php?uid=170905,0,3,9.12,Fall - 2013,0,VIT University,,8.68,,10,,University of Texas Austin,0
Leafcutter,EE / CE / CS,0,30,SoC Architecture,113,MS,Electronics and Communication Engg,,4,158,170,http://www.edulix.com/unisearch/user.php?uid=152304,0,3.5,9.58,Fall - 2015,2,NIT Warangal,,8.3,,10,,University of Texas Austin,0
livzinabox,Information Management,0,12,Data Science,114,MS,IT,,0,159,166,http://www.edulix.com/unisearch/user.php?uid=153965,0,4,8.8,Fall - 2015,1,EEC,,8.34,,10,,University of Texas Austin,0
lnreddy,Mechanical Engineering,0,20,Design,99,MS,Mechanical Engineering,,3,148,167,http://www.edulix.com/unisearch/user.php?uid=264367,4,4,9.51,Fall - 2015,0,VTU,,9.23,,10,,University of Texas Austin,0
lohithn15,Computer Science,0,0,Graphics\AI.,108,MS,Computer Science,28,0,157,162,http://www.edulix.com/unisearch/user.php?uid=150023,0,4,86,Fall - 2012,0,VTU,,79.33,,100,,University of Texas Austin,0
lokesh.sgc148,Computer Science,0,0,Networks & Distributed Systems,,MS,Computer Science,,0,154,168,http://www.edulix.com/unisearch/user.php?uid=177674,0,3.5,84,Fall - 2013,0,Delhi College Of Engineeing,,74.36,,100,,University of Texas Austin,0
lsingh,Computer Science,0,0,High Performance Computing,115,MS,Computer Science,,0,550,800,http://www.edulix.com/unisearch/user.php?uid=10157,0,3.5,0,Fall - 2011,0,BITS Goa,,7.68,,10,,University of Texas Austin,0
luciferabby,Computer Science,0,0,,115,MS,Information Technology,,0,162,165,http://www.edulix.com/unisearch/user.php?uid=148413,0,4,80,Fall - 2013,0,MU,,70,,100,,University of Texas Austin,0
lucky_smartass,Electrical Engineering,0,0,Signal and Image Processing,290,MS,ECE,,0,650,760,http://www.edulix.com/unisearch/user.php?uid=737,0,4,88,Fall - 2007,0,Anna University,,76,,100,,University of Texas Austin,0
Lukka,Computer Science,0,0,Operating Systems Distributed Systems,113,MS,Computer Engineering,,0,570,750,http://www.edulix.com/unisearch/user.php?uid=7460,0,4,68,Fall - 2011,0,University of Pune,,61,,100,,University of Texas Austin,0
lvsumanth,Computer Science,0,0,Computer Networks,114,MS,CSIS,,0,560,790,http://www.edulix.com/unisearch/user.php?uid=9776,0,3.5,0,Fall - 2011,0,BITS Pilani,,0,,0,,University of Texas Austin,0
lynx_man,Comp Science/Comp Networks/Comp Engg,0,0,,114,MS,Computer Science,,0,167,168,http://www.edulix.com/unisearch/user.php?uid=178722,0,3.5,78,Fall - 2013,0,MU,,73.5,,100,,University of Texas Austin,0
maanitraj,Civil Engineering,0,0,Structural Engineering,115,MS,Civil Engineering,,12,550,780,http://www.edulix.com/unisearch/user.php?uid=75453,0,4.5,8.87,Fall - 2010,0,Nirma Institute of Technology,,8.87,,10,,University of Texas Austin,0
macap22,Electronics and Communication,0,0,Wireless Communication,103,MS,ECE,,0,520,780,http://www.edulix.com/unisearch/user.php?uid=132308,0,3,9.1,Fall - 2012,0,Sri Venkateswara College of Engineering,,8.8,,10,,University of Texas Austin,0
macubex,Aerospace Engineering,0,0,,112,MS,Mechanical Engineering,,0,165,166,http://www.edulix.com/unisearch/user.php?uid=82595,0,4,9.36,Spring - 2014,0,NIT Calicut,,8.12,,10,,University of Texas Austin,0
madhav1351,Computer Science,0,0,,104,MS,0,,0,530,800,http://www.edulix.com/unisearch/user.php?uid=6039,0,,9.3,Fall - 2011,0,NIT,,8.29,,10,,University of Texas Austin,0
madhavg,Civil Engineering,0,0,Transportation Engg,112,PhD,Civil Engineering,,0,570,780,http://www.edulix.com/unisearch/user.php?uid=6537,0,3.5,89.9,Spring - 2011,0,Bapatla Engineering College,,89.9,,100,,University of Texas Austin,0
Madhukar@nitw,Computer Engineering,0,36,VLSI & Computer Architecture,105,MS,Electronics and Communication Engineering,,3,155,168,http://www.edulix.com/unisearch/user.php?uid=216464,0,3.5,9.3,Fall - 2014,0,NIT Warangal,,8.88,,10,,University of Texas Austin,0
madhura24,Electrical Engineering,0,0,Communications & Signal Processing,109,MS,Electronics & Communication,,0,620,800,http://www.edulix.com/unisearch/user.php?uid=7242,0,4,91,Fall - 2011,0,SSN College of Engineering,,89,,100,,University of Texas Austin,0
madhuvel,Computer Science,0,0,,102,MS,Computer Science,,0,150,165,http://www.edulix.com/unisearch/user.php?uid=169223,0,4,9.2,Fall - 2013,0,Madras Institute of Technology,,8.9,,10,,University of Texas Austin,0
madhu_vasu1,Electrical Engineering,0,0,Embedded Systems,113,MS,Instrumentation and Control Engineering,,0,540,780,http://www.edulix.com/unisearch/user.php?uid=10571,0,4,9.2,Fall - 2011,0,NIT Tirchy,,8.07,,10,,University of Texas Austin,0
madzolo,Computer Science,0,0,,111,MS,Computer Engg,,0,163,160,http://www.edulix.com/unisearch/user.php?uid=208569,0,,74,Fall - 2014,0,MU,,72.87,,100,,University of Texas Austin,0
mai34,environmental engineering,0,0,,107,MS,Chemical Engineering,,0,155,160,http://www.edulix.com/unisearch/user.php?uid=185238,0,3,9.4,Fall - 2013,0,MSRIT,,8.5,,10,,University of Texas Austin,0
malgudi_89,Comp Science/Comp Networks/Comp Engg,0,0,,,MS,B.tech,,0,150,165,http://www.edulix.com/unisearch/user.php?uid=174858,0,,0,Fall - 2013,0,Punjabi University,,7.55,,10,,University of Texas Austin,0
malpani,Computer Science,0,0,,105,MS,Computer Science & Engineering,,0,157,168,http://www.edulix.com/unisearch/user.php?uid=167826,0,3,8.52,Fall - 2013,0,ISM Dhanbad,,7.83,,10,,University of Texas Austin,0
manarak-alter,Electrical & Computer Engineering,0,0,Signal and Image Processing,115,MS,Electronics and Communication Engineering,,0,163,170,http://www.edulix.com/unisearch/user.php?uid=171506,0,4.5,9.4,Fall - 2013,0,NIT Warangal,,8.69,,10,,University of Texas Austin,0
manas0712,Computer Science,0,0,,113,MS,Computer Science,,0,160,161,http://www.edulix.com/unisearch/user.php?uid=187750,0,4,10,Fall - 2013,0,BITS Dubai,,9.07,,10,,University of Texas Austin,0
manasa969,Electrical Engineering,12,0,Signal Processing networking and Comm,111,MS,ECE,,6,155,168,http://www.edulix.com/unisearch/user.php?uid=198521,0,3.5,9,Fall - 2014,3,IIITDM Jabalpur,,8.8,,10,,University of Texas Austin,0
Maneet Singh,Computer Science,0,0,Networks,104,MS,Computer Science,27,0,600,800,http://www.edulix.com/unisearch/user.php?uid=113792,0,3,88,Fall - 2012,0,VTU,,82,,100,,University of Texas Austin,0
manishm89,Computer Science,0,0,,102,MS,CS,,0,520,780,http://www.edulix.com/unisearch/user.php?uid=5976,0,3.5,9.9,Fall - 2011,0,PESIT,,9.2,,10,,University of Texas Austin,0
manishxenon,Computer Science,0,66,Computer Science Theory,107,MS,CSE,29,3,158,161,http://www.edulix.com/unisearch/user.php?uid=168678,0,3.5,80,Fall - 2014,0,UPTU,,73.2,,100,,University of Texas Austin,0
manoj29,Computer Science,0,0,,109,MS,CSE,27,0,550,800,http://www.edulix.com/unisearch/user.php?uid=124870,0,4.5,9.96,Fall - 2012,0,MSRIT,,9.07,,10,,University of Texas Austin,0
manojkrishs,Computer Science,3,28,Artificial Intelligence,98,MS,Information Technology,22,3,148,161,http://www.edulix.com/unisearch/user.php?uid=190556,4,3,82,Fall - 2014,0,Anna University,,80.01,,100,,University of Texas Austin,0
manojpanguluru,Computer Science,0,0,,103,MS,Computer Science,,0,520,760,http://www.edulix.com/unisearch/user.php?uid=5573,0,3.5,9.5,Fall - 2011,0,CEG,,9.01,,10,,University of Texas Austin,0
manojvasanthram,Electronics and Communication,0,0,VLSI,104,MS,Electronics and Communications,,0,350,790,http://www.edulix.com/unisearch/user.php?uid=7311,0,3,9.72,Fall - 2011,0,PSG College of Technology,,9.17,,10,,University of Texas Austin,0
ManU_,Mechanical Engineering,0,0,Design Engineering and Mechanics,117,MS,Mechanical Engineering,,0,690,800,http://www.edulix.com/unisearch/user.php?uid=5292,0,6,84,Spring - 2011,0,VTU,,74,,100,,University of Texas Austin,0
marumano,Computer Science,0,0,Data Mining,99,MS,Computer Science,,0,490,800,http://www.edulix.com/unisearch/user.php?uid=5952,0,,0,Fall - 2011,0,IIITH,,8.37,,10,,University of Texas Austin,0
maryreji,Electrical Engineering,0,0,,117,MS,EEE,,0,660,790,http://www.edulix.com/unisearch/user.php?uid=9450,0,3.5,89,Fall - 2011,0,MG University,,80,,100,,University of Texas Austin,0
masamune42,Electrical Engineering,0,0,DSP Wireless Communications,108,MS,ECE,28,0,550,800,http://www.edulix.com/unisearch/user.php?uid=162224,0,3,9.5,Fall - 2013,0,NITK Surathkal,,8.2,,10,,University of Texas Austin,0
maverick_k1,Mechanical Engineering,0,0,Control Systems Design,280,MS,Mechanical Engineering,6,0,600,770,http://www.edulix.com/unisearch/user.php?uid=273,0,4,76,Fall - 2006,0,VTU,,69,,100,,University of Texas Austin,0
maxmiaggi,Computer Engineering,0,0,EE / VLSI,107,MS,ECE,,0,149,166,http://www.edulix.com/unisearch/user.php?uid=173519,0,4,9.58,Fall - 2013,0,VIT,,8.75,,10,,University of Texas Austin,0
mayankb,Electrical Engineering,0,0,Analog and Mixed Signal,100,MS,Electronics and Communication,,0,162,167,http://www.edulix.com/unisearch/user.php?uid=97409,0,4,85,Fall - 2012,0,Delhi University,,73,,100,,University of Texas Austin,0
mbaaspirant24,mba,0,0,,117,MS,Electronics Engineering,,0,38,51,http://www.edulix.com/unisearch/user.php?uid=148479,0,5.5,78,Fall - 2012,0,University of Mumbai,,55.91,,100,,University of Texas Austin,0
mbhavya,Electrical Engineering,0,0,Computer Engineering and systems,104,MS,Electrical Engineering,,0,150,170,http://www.edulix.com/unisearch/user.php?uid=152549,0,3,9.3,Fall - 2013,0,IIT Kharagpur,,7.9,,10,,University of Texas Austin,0
mclint,Computer Engineering,0,0,,116,MS,EEE,,0,162,170,http://www.edulix.com/unisearch/user.php?uid=172663,0,4.5,0,Fall - 2013,0,Thiagarajar College of engineering,,8.8,,10,,University of Texas Austin,0
mecashok,Industrial Engineering,0,48,Industial Engineering,91,MS,Mechanical,24,0,150,162,http://www.edulix.com/unisearch/user.php?uid=187909,1,3,9.6,Fall - 2014,0,PSG College of Technology,,8.36,,10,,University of Texas Austin,0
mecaspirant,Electrical Engineering,0,0,Signal Processing And Communication,293,MS,Electronics And Communication,5.5,0,680,790,http://www.edulix.com/unisearch/user.php?uid=24,0,5,85,Fall - 2006,0,Model Engineering College,,82,,100,,University of Texas Austin,0
mechstudent,Mechanical Engineering,0,0,Thermodynamics/ Automotive,111,MS,Mechanical Department,28,0,155,164,http://www.edulix.com/unisearch/user.php?uid=157667,0,4,9.5,Fall - 2014,0,Thapar University,,8,,10,,University of Texas Austin,0
meheureux,Computer Science,0,0,Networking Distributed Systems,116,MS,Computer Science,,0,620,780,http://www.edulix.com/unisearch/user.php?uid=494,0,4,81.98,Fall - 2007,0,The National Institute of Engineering,,81.98,,100,,University of Texas Austin,0
melville_g,Computer Science,0,0,,293,MS,Computer Engineering,6,0,680,790,http://www.edulix.com/unisearch/user.php?uid=395,0,5,0,Fall - 2007,0,D J Sanghvi,,66,,100,,University of Texas Austin,0
MenTaLLyMenTaL,Mechanical Engineering,0,0,Robotics / MecX,108,MS,Mechanical,,0,158,167,http://www.edulix.com/unisearch/user.php?uid=128845,0,4.5,10,Fall - 2012,0,VIT Pune,,8.69,,10,,University of Texas Austin,0
meobo,Computer Science,0,0,,117,MS,Computer Science,,0,162,165,http://www.edulix.com/unisearch/user.php?uid=191477,0,3.5,0,Fall - 2013,0,,,9.3,,10,,University of Texas Austin,0
milin1234,Computer Engineering,0,0,Computer Engineering,103,MS,Computer Technology,,0,152,157,http://www.edulix.com/unisearch/user.php?uid=176365,0,3,0,Fall - 2013,0,Nagpur University,,71.2,,100,,University of Texas Austin,0
milindhg,Computer Science,0,52,,107,MS,Computer,,12,157,159,http://www.edulix.com/unisearch/user.php?uid=200283,0,3.5,4,Fall - 2014,0,Pune University,,3.42,,4,,University of Texas Austin,0
mittal.apoorv,Computer Science,0,0,Computer Networks,112,MS,Information Technology,28,0,156,168,http://www.edulix.com/unisearch/user.php?uid=206846,0,4,85,Fall - 2014,0,Guru Gobind Singh Indraprashta University,,73.8,,100,,University of Texas Austin,0
mkrish35,Computer Science,0,0,Data Science,114,MS,Computer Science Engineering,,0,166,161,http://www.edulix.com/unisearch/user.php?uid=201393,0,4,9.08,Fall - 2014,0,SSN College of Engineering,,8.06,,10,,University of Texas Austin,0
mochachino,Electronics and Communication,0,0,Comp Arch,111,MS,ECE,,0,650,790,http://www.edulix.com/unisearch/user.php?uid=9757,0,4.5,0,Fall - 2011,0,,,9.2,,10,,University of Texas Austin,0
modiaditya,Computer Engineering,0,0,,102,MS,I.T.,,0,580,770,http://www.edulix.com/unisearch/user.php?uid=10297,0,3.5,77,Fall - 2011,0,MU,,75.5,,100,,University of Texas Austin,0
Mohdmsk,Chemical Engineering,0,0,,104,MS,Biotechnology,,0,480,760,http://www.edulix.com/unisearch/user.php?uid=150984,0,3.5,75,Fall - 2012,0,Padmashree Dr D Y Patil University,,68,,100,,University of Texas Austin,0
mohitkhatri88,Computer Science,0,0,computational creativity,106,Both MS and PhD,Computer science engineering,25,0,160,168,http://www.edulix.com/unisearch/user.php?uid=149719,0,4.5,9.5,Fall - 2013,0,Manipal Institue of Technology,,8.8,,10,,University of Texas Austin,0
MrAnderson1990,Industrial Engineering,0,25,Operations Research,113,MS,EEE,30,8,156,167,http://www.edulix.com/unisearch/user.php?uid=248148,0,4,0,Fall - 2015,0,BITS Pilani,,6.45,,10,,University of Texas Austin,0
mrandive7,Computer Science,0,0,Networking,118,MS,Eletronics,,0,640,780,http://www.edulix.com/unisearch/user.php?uid=9021,0,4,74.58,Fall - 2011,0,Sardar Patel College of Engineering,,70.62,,100,,University of Texas Austin,0
mridulmmishra,Electronics and Communication,0,0,,115,MS,EcE,,0,630,800,http://www.edulix.com/unisearch/user.php?uid=131678,0,3,0,Fall - 2012,0,IIT BHU,,8.35,,10,,University of Texas Austin,0
mrinal89,Chemistry,0,0,Bio physics,110,PhD,CHEMISTRY,,0,600,790,http://www.edulix.com/unisearch/user.php?uid=161648,0,3.5,9.8,Fall - 2012,0,IISER MOHALI,,9.2,,10,,University of Texas Austin,0
MrVoodoo1510,Electrical and Computer Engineering,0,0,Embedded Systems,113,MS,Electronics and Telecommunication,,0,630,800,http://www.edulix.com/unisearch/user.php?uid=182405,0,4,85,Fall - 2013,0,University of Mumbai,,73,,100,,University of Texas Austin,0
Mr_K,Electrical Engineering,0,0,Embedded Systems,111,MS,Electrical Engineering,,0,159,168,http://www.edulix.com/unisearch/user.php?uid=206224,0,4,9.17,Fall - 2014,0,IIT BHU,,8.23,,10,,University of Texas Austin,0
mscsinus13,Computer Science,0,0,distributed systems; virtualization,105,MS,computer sciences,,0,610,790,http://www.edulix.com/unisearch/user.php?uid=8116,0,3.5,89,Fall - 2011,0,PESIT,,79,,100,,University of Texas Austin,0
msramachandran,Computer Science,0,0,Database/Networks,102,MS,Computer Science,,0,380,790,http://www.edulix.com/unisearch/user.php?uid=4645,0,3.5,76,Fall - 2011,0,Madras Institute of Technology,,76,,100,,University of Texas Austin,0
